Locus_tag	ORF_start	ORF_stop	Gene_start	Gene_end	Peptide_count	Name_protein
YPTS_0662	739887	740642	739887	740630	7	hypothetical protein YPTS_0662
YPTS_0663	740906	741973	740987	741973	8	ImpA domain-containing protein
YPTS_0664	741984	742544	741984	742544	15	type VI secretion protein
YPTS_0665	742529	744055	742544	744055	35	EvpB family type VI secretion protein
YPTS_0666	744203	744736	744218	744736	37	hypothetical protein YPTS_0666
YPTS_0667	744753	745253	744810	745253	4	type VI secretion system lysozyme-related protein
YPTS_0668	745271	747130	745286	747130	21	type VI secretion protein
YPTS_0669	747069	748106	747123	748106	4	type VI secretion protein
YPTS_0670	748094	750712	748124	750712	59	type VI secretion ATPase
YPTS_0671	750783	753164	750816	753164	25	type VI secretion system Vgr family protein
YPTS_0672	753165	755396	753177	755396	22	pentapeptide repeat-containing protein
YPTS_0673	755350	756525	755422	756525	4	pentapeptide repeat-containing protein
YPTS_0674	756431	757135	756518	757135	5	hypothetical protein YPTS_0674
YPTS_0675	757069	757506	757141	757506	2	hypothetical protein YPTS_0675
YPTS_0677	758065	759465	758110	759465	22	type VI secretion protein
YPTS_0678	759432	761072	759462	761072	24	hypothetical protein YPTS_0678
YPTS_0679	761009	764575	761081	764575	36	type VI secretion protein IcmF
YPTS_0680	764576	764950	764597	764950	8	hypothetical protein YPTS_0680
YPTS_0682	765206	768115	765206	768112	15	ATP-dependent helicase HepA
YPTS_0685	771974	772750	771974	772684	1	thiamine transporter ATP-binding subunit
YPTS_0687	774254	775351	774254	775330	7	thiamine transporter substrate binding subunit
YPTS_0689	775889	777394	775892	777394	18	hypothetical protein YPTS_0689
YPTS_0695	782065	782712	782065	782667	2	isopropylmalate isomerase small subunit
YPTS_0696	782682	784187	782682	784112	3	isopropylmalate isomerase large subunit
YPTS_0697	784114	785223	784114	785205	3	3-isopropylmalate dehydrogenase
YPTS_0698	785208	786785	785208	786770	1	2-isopropylmalate synthase
YPTS_0701	789484	791295	789490	791295	1	AMP-dependent synthetase and ligase
YPTS_0702	791671	793482	791755	793482	13	acetolactate synthase 3 catalytic subunit
YPTS_0703	793404	793979	793485	793979	4	acetolactate synthase 3 regulatory subunit
YPTS_0704	794438	795457	794447	795457	16	DNA-binding transcriptional regulator FruR
YPTS_0706	797115	797588	797130	797588	1	cell division protein MraZ
YPTS_0707	797564	798553	797591	798553	10	S-adenosyl-methyltransferase MraW
YPTS_0709	798930	800696	798933	800696	2	penicillin-binding protein transpeptidase
YPTS_0710	800662	802170	800683	802170	15	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase
YPTS_0711	802089	803543	802167	803543	9	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
YPTS_0713	804472	805938	804622	805938	5	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
YPTS_0714	805908	807140	805938	807140	1	cell division protein FtsW
YPTS_0715	807095	808207	807137	808207	8	undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase
YPTS_0716	808258	809820	808318	809820	10	UDP-N-acetylmuramate--L-alanine ligase
YPTS_0717	809798	810733	809813	810733	12	D-alanine--D-alanine ligase
YPTS_0718	810720	811562	810735	811562	4	cell division protein FtsQ
YPTS_0719	811556	812845	811589	812845	7	cell division protein FtsA
YPTS_0720	812846	814069	812918	814069	45	cell division protein FtsZ
YPTS_0721	814130	815089	814166	815089	3	UDP-3-O-
YPTS_0722	815256	815849	815256	815780	1	hypothetical protein YPTS_0722
YPTS_0724	816405	819134	816420	819134	40	preprotein translocase subunit SecA
YPTS_0725	819417	819815	819429	819815	6	nucleoside triphosphate pyrophosphohydrolase
YPTS_0728	820678	820899	820678	820884	3	zinc-binding protein
YPTS_0729	821092	821934	821092	821844	11	hypothetical protein YPTS_0729
YPTS_0730	821841	822470	821841	822461	1	dephospho-CoA kinase
YPTS_0732	822754	823800	822757	823800	18	guanosine 5'-monophosphate oxidoreductase
YPTS_0737	828936	829910	828936	829844	5	quinolinate phosphoribosyltransferase
YPTS_0742	834198	835061	834297	835061	4	transcriptional regulator PdhR
YPTS_0743	835242	837920	835257	837920	87	pyruvate dehydrogenase subunit E1
YPTS_0744	837928	839508	837934	839508	35	dihydrolipoamide acetyltransferase
YPTS_0745	839805	841238	839814	841238	55	dihydrolipoamide dehydrogenase
YPTS_0746	841759	844395	841798	844395	82	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
YPTS_0747	844583	845053	844694	845053	3	hypothetical protein YPTS_0747
YPTS_0750	846503	847303	846503	847297	10	S-adenosylmethionine decarboxylase
YPTS_0751	847375	848352	847375	848265	19	spermidine synthase
YPTS_0753	848848	850647	849046	850647	3	multicopper oxidase
YPTS_0754	850852	851403	850858	851403	4	hypoxanthine phosphoribosyltransferase
YPTS_0755	851711	852646	851711	852586	9	carbonic anhydrase
YPTS_0756	852594	853535	852609	853535	7	ABC transporter related
YPTS_0758	854441	855817	854504	855817	7	polysaccharide deacetylase
YPTS_0759	855981	856382	855981	856361	3	aspartate alpha-decarboxylase
YPTS_0760	856772	857641	856772	857626	13	pantoate--beta-alanine ligase
YPTS_0761	857714	858661	857714	858511	2	3-methyl-2-oxobutanoate hydroxymethyltransferase
YPTS_0763	859267	860784	859267	860733	10	poly(A) polymerase I
YPTS_0764	860822	862027	860822	862006	3	glutamyl-Q tRNA(Asp) synthetase
YPTS_0765	862097	862645	862097	862552	11	DnaK transcriptional regulator DksA
YPTS_0767	863593	864189	863593	864168	1	2'-5' RNA ligase
YPTS_0769	864194	866812	864323	866812	1	ATP-dependent RNA helicase HrpB
YPTS_0770	866894	869401	866921	869401	14	penicillin-binding protein 1b
YPTS_0774	873937	875247	873937	875217	13	glutamate-1-semialdehyde aminotransferase
YPTS_0776	875529	877034	875598	877034	4	chloride channel protein
YPTS_0777	877116	877514	877170	877514	6	iron-sulfur cluster insertion protein ErpA
YPTS_0779	878413	879333	878413	879255	1	vitamin B12-transporter protein BtuF
YPTS_0780	879255	879986	879255	879956	6	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
YPTS_0781	880238	881770	880250	881770	4	deoxyguanosinetriphosphate triphosphohydrolase
YPTS_0782	881956	883413	881968	883413	24	serine endoprotease
YPTS_0785	886781	889024	886790	889024	16	GDP/GTP pyrophosphokinase
YPTS_0786	889239	890087	889245	890087	3	nucleoside triphosphate pyrophosphohydrolase
YPTS_0787	890284	891936	890299	891936	20	CTP synthetase
YPTS_0788	891963	893312	892017	893312	38	phosphopyruvate hydratase
YPTS_0789	893664	894257	893688	894257	31	superoxide dismutase copper/zinc binding
YPTS_0790	894343	895032	894361	895032	2	radical SAM domain-containing protein
YPTS_0793	897678	899447	897717	899447	1	sulfite reductase subunit beta
YPTS_0794	899420	900178	899444	900178	17	phosphoadenosine phosphosulfate reductase
YPTS_0803	907125	907466	907146	907466	1	cell division protein FtsB
YPTS_0804	907467	908195	907470	908195	3	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
YPTS_0805	908322	908822	908334	908822	4	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
YPTS_0806	908830	909882	908833	909882	3	tRNA pseudouridine synthase D
YPTS_0807	909845	910624	909860	910624	2	stationary phase survival protein SurE
YPTS_0808	910612	911244	910618	911244	6	protein-L-isoaspartate O-methyltransferase
YPTS_0809	911264	912349	911366	912349	12	lipoprotein NlpD
YPTS_0810	912395	913402	912404	913402	3	RNA polymerase sigma factor RpoS
YPTS_0811	913775	916351	913775	916330	26	DNA mismatch repair protein MutS
YPTS_0814	918080	919264	918149	919264	1	alcohol dehydrogenase
YPTS_0816	920077	921186	920098	921186	1	Dak kinase
YPTS_0818	921988	922998	921988	922959	1	DeoR family transcriptional regulator
YPTS_0829	933532	934332	933532	934317	3	methionine aminopeptidase, type I
YPTS_0830	934314	934700	934314	934565	1	hypothetical protein YPTS_0830
YPTS_0831	934748	936430	934748	936391	38	tartrate/fumarate subfamily Fe-S type hydro-lyase beta subunit
YPTS_0832	936805	938319	936805	938301	6	carbohydrate kinase FGGY
YPTS_0833	938312	939235	938312	939193	11	putative L-xylulose 5-phosphate 3-epimerase
YPTS_0836	941309	942847	941309	942823	5	ABC transporter related
YPTS_0837	942972	944159	942972	943979	20	carbohydrate ABC transporter periplasmic-binding protein
YPTS_0838	944137	944967	944137	944946	4	DeoR family transcriptional regulator
YPTS_0839	945592	946362	945667	946362	10	L-ribulose-5-phosphate 4-epimerase
YPTS_0840	946776	949262	946812	949262	1	anaerobic dimethyl sulfoxide reductase subunit A
YPTS_0845	952545	952940	952545	952928	14	cytochrome b562
YPTS_0846	953004	955283	953004	955217	123	catalase/peroxidase HPI
YPTS_0847	955687	956694	955753	956694	2	periplasmic binding protein/LacI transcriptional regulator
YPTS_0852	961095	962042	961098	962042	1	transketolase domain-containing protein
YPTS_0856	965199	966155	965199	966143	2	DeoR family transcriptional regulator
YPTS_0858	967895	968536	968048	968536	3	competence damage-inducible protein A
YPTS_0859	968618	969721	968651	969721	18	recombinase A
YPTS_0861	971270	973915	971288	973915	52	alanyl-tRNA synthetase
YPTS_0862	974147	974350	974165	974350	3	carbon storage regulator
YPTS_0863	975599	976216	975650	976216	4	fructose-1-phosphatase
YPTS_0865	976664	978283	976685	978283	4	glutamate--cysteine ligase
YPTS_0866	978451	978966	978451	978966	9	S-ribosylhomocysteinase
YPTS_0869	981313	982725	981364	982725	21	signal recognition particle protein
YPTS_0870	982848	983201	982953	983201	11	30S ribosomal protein S16
YPTS_0871	983202	983771	983223	983771	13	16S rRNA-processing protein RimM
YPTS_0873	984616	984978	984631	984978	12	50S ribosomal protein L19
YPTS_0876	988107	988940	988107	988823	1	putative two-component response-regulatory protein YehT
YPTS_0877	989040	990125	989049	990125	6	phospho-2-dehydro-3-deoxyheptonate aldolase
YPTS_0878	990126	991259	990138	991259	10	bifunctional chorismate mutase/prephenate dehydrogenase
YPTS_0881	993323	994510	993323	994480	6	bifunctional chorismate mutase/prephenate dehydratase
YPTS_0883	994842	995357	994842	995204	14	sigma 54 modulation protein/ribosomal protein S30EA
YPTS_0884	995559	996314	995559	996290	16	outer membrane protein assembly complex subunit YfiO
YPTS_0885	996339	997403	996426	997403	5	23S rRNA pseudouridine synthase D
YPTS_0886	997363	998136	997405	998136	1	hypothetical protein YPTS_0886
YPTS_0887	998230	1000839	998266	1000839	67	protein disaggregation chaperone
YPTS_0892	1007412	1008788	1007412	1008767	6	phosphatidylserine synthase
YPTS_0893	1008943	1011627	1008943	1011585	1	GCN5-related N-acetyltransferase
YPTS_0895	1012547	1012987	1012547	1012984	1	thioredoxin 2
YPTS_0896	1013185	1014402	1013236	1014402	10	putative methyltransferase
YPTS_0898	1016109	1017296	1016109	1017281	1	efflux pump membrane protein
YPTS_0899	1017665	1018219	1017665	1018177	5	transcriptional repressor MprA
YPTS_0904	1021524	1022951	1021524	1022921	5	amidase
YPTS_0905	1022918	1023181	1022918	1023121	1	hypothetical protein YPTS_0905
YPTS_0906	1023401	1024264	1023431	1024264	2	RpiR family transcriptional regulator
YPTS_0907	1024589	1025380	1024592	1025380	1	extracellular solute-binding protein
YPTS_0911	1027395	1028795	1027470	1028795	4	aminotransferase class V
YPTS_0914	1030937	1032178	1030937	1032097	1	putative aminotransferase
YPTS_0915	1032183	1032905	1032237	1032905	1	methylthioribulose-1-phosphate dehydratase
YPTS_0916	1032890	1033591	1032902	1033591	2	2,3-diketo-5-methylthio-1-phosphopentane phosphatase
YPTS_0917	1033678	1034232	1033690	1034232	2	acireductone dioxygenase ARD
YPTS_0918	1034265	1035311	1034265	1035305	2	aIF-2BI family translation initiation factor
YPTS_0925	1048418	1050922	1048418	1050865	19	acyl-CoA dehydrogenase
YPTS_0926	1051057	1051686	1051105	1051686	10	phosphoheptose isomerase
YPTS_0929	1053776	1055206	1053845	1055206	21	Na(+)-translocating NADH-quinone reductase subunit A
YPTS_0930	1055207	1056451	1055210	1056451	4	Na(+)-translocating NADH-quinone reductase subunit B
YPTS_0931	1056357	1057241	1056441	1057241	9	Na(+)-translocating NADH-quinone reductase subunit C
YPTS_0934	1058479	1059705	1058482	1059705	24	Na(+)-translocating NADH-quinone reductase subunit F
YPTS_0935	1059668	1060768	1059689	1060768	11	ApbE family lipoprotein
YPTS_0937	1061253	1062248	1061253	1062200	8	glycerophosphoryl diester phosphodiesterase
YPTS_0939	1063728	1065233	1063728	1065188	24	aminoacyl-histidine dipeptidase
YPTS_0943	1070901	1071425	1070967	1071425	7	xanthine-guanine phosphoribosyltransferase
YPTS_0944	1071504	1072799	1071552	1072799	6	fermentation/respiration switch protein
YPTS_0945	1072847	1073260	1072859	1073260	3	DNA-binding transcriptional regulator Crl
YPTS_0946	1073401	1074540	1073437	1074540	12	gamma-glutamyl kinase
YPTS_0947	1074541	1075809	1074550	1075809	19	gamma-glutamyl phosphate reductase
YPTS_0948	1076134	1076895	1076137	1076895	1	YcgR family protein
YPTS_0952	1079487	1080173	1079649	1080173	3	shikimate kinase II
YPTS_0953	1080631	1080957	1080670	1080957	4	hypothetical protein YPTS_0953
YPTS_0954	1081179	1082129	1081179	1082090	17	recombination associated protein
YPTS_0955	1082417	1083337	1082423	1083337	3	fructokinase
YPTS_0956	1083806	1087519	1083806	1087495	5	SMC domain-containing protein
YPTS_0957	1087492	1088781	1087492	1088736	1	exonuclease subunit SbcD
YPTS_0958	1088956	1089693	1089004	1089693	5	two component transcriptional regulator
YPTS_0959	1089694	1091034	1089718	1091034	2	phosphate regulon sensor protein
YPTS_0962	1093971	1095362	1093971	1095362	2	putative proline-specific permease
YPTS_0963	1095918	1097786	1095957	1097786	5	maltodextrin glucosidase
YPTS_0964	1097929	1098621	1097941	1098621	18	short chain dehydrogenase
YPTS_0965	1098829	1100625	1098829	1100592	21	gamma-glutamyltransferase
YPTS_0966	1100981	1101586	1100981	1101583	35	alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen
YPTS_0968	1102671	1103756	1102686	1103756	2	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
YPTS_0969	1103795	1104973	1103849	1104973	6	queuine tRNA-ribosyltransferase
YPTS_0970	1104980	1105420	1105085	1105420	9	preprotein translocase subunit YajC
YPTS_0971	1105421	1107295	1105481	1107295	23	preprotein translocase subunit SecD
YPTS_0972	1107231	1108274	1107306	1108274	5	preprotein translocase subunit SecF
YPTS_0974	1109898	1110368	1109919	1110368	3	transcriptional regulator NrdR
YPTS_0975	1110503	1111627	1110518	1111627	4	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase
YPTS_0976	1111628	1112233	1111763	1112233	10	6,7-dimethyl-8-ribityllumazine synthase
YPTS_0977	1112227	1112670	1112254	1112670	6	transcription antitermination protein NusB
YPTS_0978	1112893	1113900	1112911	1113900	4	thiamine monophosphate kinase
YPTS_0980	1114519	1116390	1114519	1116378	2	1-deoxy-D-xylulose-5-phosphate synthase
YPTS_0981	1116534	1117484	1116534	1117454	6	geranyltranstransferase
YPTS_0982	1117459	1117755	1117459	1117713	4	exodeoxyribonuclease VII small subunit
YPTS_0984	1118024	1119514	1118063	1119514	9	thiamine biosynthesis protein ThiI
YPTS_0985	1119582	1120193	1119582	1120172	1	hypothetical protein YPTS_0985
YPTS_0986	1120135	1121094	1120135	1121046	2	2-dehydropantoate 2-reductase
YPTS_0987	1121188	1121769	1121278	1121769	11	putative nucleotide-binding protein
YPTS_0992	1125578	1127626	1125578	1127569	5	cytochrome o ubiquinol oxidase, subunit I
YPTS_0993	1127574	1128530	1127574	1128530	16	cytochrome o ubiquinol oxidase subunit II
YPTS_0996	1131554	1132168	1131554	1132132	8	hypothetical protein YPTS_0996
YPTS_0997	1132448	1132801	1132481	1132801	3	transcriptional regulator BolA
YPTS_0999	1133209	1134522	1133218	1134522	59	trigger factor
YPTS_1000	1134975	1135607	1134984	1135607	7	ATP-dependent Clp protease proteolytic subunit
YPTS_1001	1135798	1137084	1135813	1137084	26	ATP-dependent protease ATP-binding subunit ClpX
YPTS_1002	1137222	1139633	1137279	1139633	59	DNA-binding ATP-dependent protease La
YPTS_1003	1139830	1140123	1139851	1140123	8	transcriptional regulator HU subunit beta
YPTS_1004	1140376	1142310	1140424	1142310	47	peptidyl-prolyl cis-trans isomerase (rotamase D)
YPTS_1005	1142420	1142896	1142450	1142896	1	helix-hairpin-helix repeat-containing competence protein ComEA
YPTS_1006	1143187	1143657	1143250	1143657	1	thioesterase superfamily protein
YPTS_1007	1143743	1144519	1143743	1144441	4	queuosine biosynthesis protein QueC
YPTS_1010	1147571	1148653	1147571	1148611	9	pyridoxal-5'-phosphate-dependent protein beta subunit
YPTS_1012	1149294	1151066	1149300	1151066	3	putative multidrug transporter membrane\ATP-binding components
YPTS_1013	1151020	1152882	1151059	1152882	2	putative multidrug transporter membrane\ATP-binding components
YPTS_1014	1153274	1153672	1153334	1153672	11	nitrogen regulatory protein P-II 2
YPTS_1015	1153673	1155001	1153709	1155001	1	ammonium transporter
YPTS_1017	1155263	1156165	1155263	1156123	7	acyl-CoA thioesterase II
YPTS_1018	1156365	1156901	1156380	1156901	4	putative lipoprotein
YPTS_1020	1158332	1158583	1158332	1158535	3	hemolysin expression-modulating protein
YPTS_1021	1158584	1159012	1158584	1158952	2	hypothetical protein YPTS_1021
YPTS_1022	1159111	1159467	1159111	1159464	1	hypothetical protein YPTS_1022
YPTS_1024	1160488	1160826	1160488	1160748	3	50S ribosomal protein L31 type B
YPTS_1025	1160934	1164089	1160934	1164086	25	hydrophobe/amphiphile efflux-1 (HAE1) family protein
YPTS_1026	1164103	1165299	1164103	1165290	24	RND family efflux transporter MFP subunit
YPTS_1028	1166092	1166457	1166104	1166457	4	DsrE family protein
YPTS_1029	1166636	1170115	1166753	1170115	3	potassium efflux protein KefA
YPTS_1034	1172124	1172717	1172154	1172717	4	adenine phosphoribosyltransferase
YPTS_1035	1173354	1175348	1173372	1175348	4	DNA polymerase III subunits gamma and tau
YPTS_1036	1175395	1175736	1175404	1175736	12	hypothetical protein YPTS_1036
YPTS_1037	1175724	1176341	1175766	1176341	1	recombination protein RecR
YPTS_1038	1176530	1178407	1176533	1178407	60	heat shock protein 90
YPTS_1039	1178592	1179278	1178634	1179278	16	adenylate kinase
YPTS_1040	1179335	1180330	1179368	1180330	10	ferrochelatase
YPTS_1041	1180910	1181917	1180928	1181917	4	CDP-6-deoxy-delta-3,4-glucoseen reductase
YPTS_1042	1181937	1182728	1181955	1182728	8	glucose-1-phosphate cytidylyltransferase
YPTS_1043	1182619	1183806	1182733	1183806	13	CDP-glucose 4,6-dehydratase
YPTS_1044	1183824	1185137	1183824	1185137	13	DegT/DnrJ/EryC1/StrS aminotransferase
YPTS_1045	1185138	1186031	1185174	1186031	3	NAD-dependent epimerase/dehydratase
YPTS_1046	1186032	1187315	1186032	1187315	3	O-antigen synthesis protein WbyH
YPTS_1050	1190866	1191975	1190866	1191975	2	glycosyl transferase group 1
YPTS_1054	1195522	1196559	1195531	1196559	11	NAD-dependent epimerase/dehydratase
YPTS_1055	1196574	1197605	1196577	1197605	9	GHMP kinase
YPTS_1056	1197578	1198183	1197593	1198183	3	phosphoheptose isomerase
YPTS_1057	1198161	1198862	1198185	1198862	1	nucleotidyl transferase
YPTS_1058	1198859	1199389	1198859	1199389	1	histidinol-phosphate phosphatase family protein
YPTS_1060	1199858	1201015	1199864	1201015	6	ferric enterobactin transport protein FepE
YPTS_1061	1201210	1202523	1201219	1202523	6	ribokinase-like domain-containing protein
YPTS_1062	1202620	1204326	1202620	1204311	2	putative cation:proton antiport protein
YPTS_1066	1207800	1208084	1207800	1208039	1	hypothetical protein YPTS_1066
YPTS_1068	1208376	1208882	1208376	1208855	9	hypothetical protein YPTS_1068
YPTS_1070	1210325	1213213	1210325	1213210	3	copper exporting ATPase
YPTS_1073	1214487	1215434	1214487	1215401	8	band 7 protein
YPTS_1074	1215596	1216468	1215596	1216465	16	thioredoxin domain-containing protein
YPTS_1075	1216542	1217339	1216542	1217318	3	short chain dehydrogenase
YPTS_1076	1217705	1218430	1217705	1218277	1	multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1
YPTS_1077	1218299	1218997	1218311	1218997	6	putative ABC transporter ATP-binding protein YbbA
YPTS_1079	1221467	1222564	1221467	1222531	8	phosphoribosylaminoimidazole carboxylase ATPase subunit
YPTS_1080	1222528	1223136	1222528	1223052	12	phosphoribosylaminoimidazole carboxylase, catalytic subunit
YPTS_1081	1223368	1224129	1223368	1224090	1	UDP-2,3-diacylglucosamine hydrolase
YPTS_1082	1224101	1224658	1224101	1224595	18	peptidyl-prolyl cis-trans isomerase B (rotamase B)
YPTS_1083	1224749	1226191	1224806	1226191	22	cysteinyl-tRNA synthetase
YPTS_1084	1226433	1226654	1226433	1226645	2	hypothetical protein YPTS_1084
YPTS_1085	1226660	1227541	1226660	1227526	8	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase
YPTS_1095	1232904	1234724	1232961	1234724	2	alpha/beta hydrolase fold protein
YPTS_1100	1238072	1239076	1238072	1239061	8	aldo/keto reductase
YPTS_1101	1239087	1239986	1239087	1239938	3	aldo/keto reductase
YPTS_1105	1242118	1244502	1242118	1244499	33	glycoside hydrolase family 3 protein
YPTS_1106	1244655	1245218	1244655	1245185	1	hypothetical protein YPTS_1106
YPTS_1107	1245178	1247388	1245178	1247385	2	hypothetical protein YPTS_1107
YPTS_1109	1247748	1248641	1247769	1248641	5	23S rRNA pseudouridine synthase F
YPTS_1110	1248807	1249973	1248852	1249973	2	cupin 4 family protein
YPTS_1115	1254079	1254342	1254091	1254342	2	hypothetical protein YPTS_1115
YPTS_1116	1254357	1254845	1254366	1254845	2	Hcp1 family type VI secretion system effector
YPTS_1123	1260385	1266408	1260385	1266363	8	alpha-2-macroglobulin domain-containing protein
YPTS_1129	1271889	1272926	1271940	1272926	1	oxidoreductase domain-containing protein
YPTS_1130	1273040	1273981	1273052	1273981	2	periplasmic binding protein/LacI transcriptional regulator
YPTS_1138	1282207	1284123	1282333	1284123	1	ABC transporter related
YPTS_1140	1284821	1285063	1284869	1285063	1	hypothetical protein YPTS_1140
YPTS_1143	1287737	1288303	1287737	1288216	3	cold-shock DNA-binding domain-containing protein
YPTS_1144	1288450	1288704	1288495	1288704	7	cold shock protein CspE
YPTS_1147	1290074	1290334	1290077	1290334	2	twin arginine translocase protein A
YPTS_1148	1290515	1291552	1290515	1291480	10	lipoyl synthase
YPTS_1150	1292586	1292966	1292586	1292849	3	hypothetical protein YPTS_1150
YPTS_1151	1293047	1294279	1293047	1294249	18	D-alanyl-D-alanine carboxypeptidase fraction A
YPTS_1152	1294652	1295743	1294652	1295734	7	rare lipoprotein A
YPTS_1154	1297042	1298973	1297042	1298937	1	penicillin-binding protein 2
YPTS_1155	1299019	1299492	1299019	1299489	2	rRNA large subunit methyltransferase
YPTS_1156	1299493	1299846	1299493	1299810	8	hypothetical protein YPTS_1156
YPTS_1157	1300033	1300728	1300033	1300695	1	nicotinic acid mononucleotide adenylyltransferase
YPTS_1158	1300685	1301758	1300685	1301719	4	DNA polymerase III subunit delta
YPTS_1159	1301716	1302369	1301716	1302339	4	LPS-assembly lipoprotein RlpB
YPTS_1160	1302354	1304966	1302354	1304936	37	leucyl-tRNA synthetase
YPTS_1161	1305165	1305680	1305198	1305680	7	hypothetical protein YPTS_1161
YPTS_1162	1305814	1306563	1305814	1306539	8	ABC transporter related
YPTS_1164	1307213	1308082	1307213	1307953	1	polar amino acid ABC transporter, inner membrane subunit
YPTS_1165	1308127	1309074	1308127	1309044	32	glutamate and aspartate transporter subunit
YPTS_1166	1309793	1311388	1309793	1311340	4	apolipoprotein N-acyltransferase
YPTS_1167	1311348	1312232	1311348	1312226	11	transporter-associated region
YPTS_1168	1312344	1312862	1312344	1312817	1	putative metalloprotease
YPTS_1169	1312814	1313947	1312814	1313887	10	PhoH family protein
YPTS_1170	1314214	1315824	1314214	1315743	23	tRNA-i(6)A37 thiotransferase enzyme MiaB
YPTS_1171	1315868	1317061	1315880	1317061	2	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
YPTS_1173	1318551	1320269	1318551	1320215	34	asparagine synthetase B
YPTS_1174	1320570	1321325	1320570	1321322	6	UMP phosphatase
YPTS_1175	1321395	1322702	1321395	1322621	8	ROK family protein
YPTS_1176	1322638	1323792	1322638	1323783	13	N-acetylglucosamine-6-phosphate deacetylase
YPTS_1177	1323803	1324621	1323803	1324603	11	glucosamine-6-phosphate deaminase
YPTS_1178	1324972	1327035	1325002	1327035	18	PTS system, N-acetylglucosamine-specific IIBC subunit
YPTS_1179	1327097	1328917	1327250	1328917	19	glutaminyl-tRNA synthetase
YPTS_1181	1331354	1334047	1331372	1334047	1	glycoside hydrolase family protein
YPTS_1182	1334488	1334940	1334488	1334934	7	ferric uptake regulator
YPTS_1183	1335301	1335843	1335301	1335828	7	flavodoxin FldA
YPTS_1187	1336884	1337663	1336884	1337651	4	hypothetical protein YPTS_1187
YPTS_1189	1338278	1338613	1338362	1338613	3	hypothetical protein YPTS_1189
YPTS_1205	1350879	1351607	1350879	1351604	1	hypothetical protein YPTS_1205
YPTS_1208	1352521	1353303	1352524	1353303	1	hypothetical protein YPTS_1208
YPTS_1210	1353498	1355120	1353501	1355120	5	chromosome segregation ATPase
YPTS_1212	1357445	1358053	1357445	1357939	2	SsrA-binding protein
YPTS_1215	1358949	1359305	1358949	1359290	5	hypothetical protein YPTS_1215
YPTS_1216	1359404	1361203	1359404	1361065	4	recombination and repair protein
YPTS_1217	1361152	1362072	1361152	1361919	4	ATP-NAD/AcoX kinase
YPTS_1218	1362142	1362735	1362157	1362735	12	GrpE protein
YPTS_1219	1362843	1364123	1362843	1364123	37	type II citrate synthase
YPTS_1221	1365045	1365563	1365216	1365563	2	succinate dehydrogenase cytochrome b556 small membrane subunit
YPTS_1222	1365564	1367330	1365564	1367330	31	succinate dehydrogenase flavoprotein subunit
YPTS_1223	1367377	1368096	1367380	1368096	18	succinate dehydrogenase iron-sulfur subunit
YPTS_1224	1368443	1371259	1368452	1371259	56	2-oxoglutarate dehydrogenase E1 component
YPTS_1225	1371286	1372512	1371289	1372512	39	dihydrolipoamide succinyltransferase
YPTS_1226	1372619	1373791	1372625	1373791	30	succinyl-CoA synthetase subunit beta
YPTS_1227	1373788	1374663	1373791	1374663	28	succinyl-CoA synthetase subunit alpha
YPTS_1228	1375377	1376999	1375431	1376999	14	cytochrome bd ubiquinol oxidase subunit I
YPTS_1229	1376966	1378153	1377014	1378153	2	cytochrome d ubiquinol oxidase, subunit II
YPTS_1232	1378649	1379110	1378709	1379110	2	acyl-CoA thioester hydrolase YbgC
YPTS_1233	1379107	1379796	1379119	1379796	8	colicin uptake protein TolQ
YPTS_1235	1380298	1381509	1380334	1381509	6	cell envelope integrity inner membrane protein TolA
YPTS_1236	1381593	1382921	1381629	1382921	23	translocation protein TolB
YPTS_1237	1382957	1383478	1382972	1383478	13	peptidoglycan-associated outer membrane lipoprotein
YPTS_1238	1383479	1384297	1383488	1384297	11	tol-pal system protein YbgF
YPTS_1239	1385336	1386400	1385339	1386400	11	quinolinate synthetase
YPTS_1243	1388749	1389819	1388767	1389819	3	phospho-2-dehydro-3-deoxyheptonate aldolase
YPTS_1244	1390001	1390837	1390001	1390753	22	phosphoglycerate mutase 1 family protein
YPTS_1246	1391728	1392903	1391728	1392798	2	aldose 1-epimerase
YPTS_1247	1392792	1393961	1392792	1393943	3	galactokinase
YPTS_1248	1393940	1395001	1393940	1394992	1	galactose-1-phosphate uridylyltransferase
YPTS_1249	1395002	1396030	1395002	1396018	8	UDP-galactose-4-epimerase
