Locus_tag	ORF_start	ORF_stop	Gene_start	Gene_end	Peptide_count	Name_protein
YPDSF_0577	652160	653053	652160	653044	11	carbon-nitrogen hydrolase
YPDSF_0579	653646	654317	653646	654209	5	hypothetical protein YPDSF_0579
YPDSF_0580	654325	655293	654325	655284	17	glutathione synthetase
YPDSF_0581	655310	656050	655310	656041	2	16S ribosomal RNA methyltransferase RsmE
YPDSF_0583	656293	657003	656293	657000	1	endonuclease I
YPDSF_0584	657098	657670	657098	657655	2	hypothetical protein YPDSF_0584
YPDSF_0585	657803	659059	657803	658957	33	S-adenosylmethionine synthetase
YPDSF_0586	660155	662143	660164	662143	28	arginine decarboxylase
YPDSF_0587	662288	662623	662303	662623	1	Rieske protein
YPDSF_0588	662913	663710	662913	663665	8	lipoprotein
YPDSF_0589	664153	666150	664156	666150	59	transketolase
YPDSF_0591	667239	668273	667257	668273	3	erythrose 4-phosphate dehydrogenase
YPDSF_0592	668352	669539	668376	669539	43	phosphoglycerate kinase
YPDSF_0593	669593	670738	669659	670738	44	fructose-bisphosphate aldolase
YPDSF_0594	671176	672045	671176	672045	8	membrane protein
YPDSF_0596	673052	673894	673094	673894	9	hypothetical protein YPDSF_0596
YPDSF_0597	673905	674879	673905	674813	6	chromosome replication initiation inhibitor protein
YPDSF_0598	675089	675811	675155	675811	7	ribose-5-phosphate isomerase A
YPDSF_0599	676001	677359	676118	677359	24	D-3-phosphoglycerate dehydrogenase
YPDSF_0601	678335	679000	678335	678931	1	5-formyltetrahydrofolate cyclo-ligase-family protein
YPDSF_0602	679295	679732	679295	679624	6	Z-ring-associated protein
YPDSF_0603	679952	680539	679961	680539	4	hypothetical protein YPDSF_0603
YPDSF_0604	680588	681940	680627	681940	15	proline aminopeptidase P II
YPDSF_0605	682023	683204	682026	683204	4	2-octaprenyl-6-methoxyphenyl hydroxylase
YPDSF_0606	683134	684597	683254	684597	8	hypothetical protein YPDSF_0606
YPDSF_0607	685309	686415	685318	686415	21	glycine cleavage system aminomethyltransferase T
YPDSF_0608	686475	686870	686484	686870	2	glycine cleavage system protein H
YPDSF_0609	687079	689961	687082	689961	41	glycine dehydrogenase
YPDSF_0612	691818	691988	691824	691988	1	hypothetical protein YPDSF_0612
YPDSF_0617	696899	697894	696899	697891	14	putative global regulator
YPDSF_0618	698193	698474	698208	698474	2	hypothetical protein YPDSF_0618
YPDSF_0622	701088	702599	701121	702599	10	hypothetical protein YPDSF_0622
YPDSF_0623	702689	703291	702689	703270	1	flavodoxin FldB
YPDSF_0624	703290	704213	703314	704213	7	site-specific tyrosine recombinase XerD
YPDSF_0625	704244	704960	704244	704960	9	thiol:disulfide interchange protein DsbC
YPDSF_0626	704961	706700	704967	706700	6	ssDNA exonuclease RecJ
YPDSF_0627	706901	707977	707045	707977	9	peptide chain release factor 2
YPDSF_0628	707978	709504	707987	709504	31	lysyl-tRNA synthetase
YPDSF_0629	709871	711151	709937	711151	2	integrase
YPDSF_0632	712324	712701	712339	712701	1	DNA binding protein
YPDSF_0634	713152	713559	713161	713559	3	hypothetical protein YPDSF_0634
YPDSF_0641	718629	719780	718638	719780	4	hypothetical protein YPDSF_0641
YPDSF_0644	723150	725492	723297	725492	2	hypothetical protein YPDSF_0644
YPDSF_0648	728234	728578	728234	728554	2	hypothetical protein YPDSF_0648
YPDSF_0649	728554	729246	728554	729234	4	hypothetical protein YPDSF_0649
YPDSF_0652	732188	733216	732188	733189	3	sugar-binding periplasmic protein
YPDSF_0655	736747	737871	736747	737847	5	sugar transport ATP-binding protein
YPDSF_0656	738156	739439	738204	739439	27	sugar-binding protein
YPDSF_0660	741749	742978	741776	742978	3	galactosidase
YPDSF_0665	747352	748500	747427	748500	5	lac repressor
YPDSF_0668	753022	754122	753040	754122	1	LacI-family regulatory protein
YPDSF_0674	760638	761711	760638	761696	1	hypothetical protein YPDSF_0674
YPDSF_0677	763832	764272	763832	764272	3	PTS permease protein
YPDSF_0683	769099	769923	769099	769875	6	DeoR family regulatory protein
YPDSF_0689	778540	780708	778540	780672	1	hypothetical protein YPDSF_0689
YPDSF_0690	780840	781811	780840	781790	1	hypothetical protein YPDSF_0690
YPDSF_0692	782999	783832	783077	783832	16	putative carbonic anhydrase
YPDSF_0706	798247	798912	798247	798912	2	2-deoxyglucose-6-phosphatase
YPDSF_0707	799305	799877	799323	799877	1	yfeABCD locus regulator
YPDSF_0708	800006	800884	800006	800881	9	hypothetical protein YPDSF_0708
YPDSF_0712	802960	803862	802960	803850	1	ATP-binding transport protein
YPDSF_0713	803847	804830	803847	804815	12	periplasmic-binding protein
YPDSF_0716	807823	808065	807823	808035	3	hypothetical protein YPDSF_0716
YPDSF_0717	808417	810354	808426	810354	33	threonyl-tRNA synthetase
YPDSF_0718	810355	810909	810559	810909	13	translation initiation factor IF-3
YPDSF_0719	810970	811203	811006	811203	1	50S ribosomal protein L35
YPDSF_0720	811241	811597	811241	811597	8	50S ribosomal protein L20
YPDSF_0721	812003	813079	812096	813079	20	phenylalanyl-tRNA synthetase subunit alpha
YPDSF_0722	813003	815480	813093	815480	32	phenylalanyl-tRNA synthetase subunit beta
YPDSF_0723	815473	815781	815485	815781	12	integration host factor subunit alpha
YPDSF_0726	817865	818431	817877	818431	6	putative glutathione peroxidase
YPDSF_0727	818432	819214	818456	819214	1	vitamin B12-transporter ATPase
YPDSF_0728	819528	820718	819564	820718	7	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
YPDSF_0729	820696	821688	820705	821688	3	undecaprenyl phosphate 4-deoxy-4-formamido-L-arabinose transferase
YPDSF_0730	821670	823688	821685	823688	16	bifunctional UDP-glucuronic acid decarboxylase/UDP-4-amino-4-deoxy-L-arabinose formyltransferase
YPDSF_0731	823676	824590	823685	824590	1	hypothetical protein YPDSF_0731
YPDSF_0732	824587	826251	824587	826251	3	4-amino-4-deoxy-L-arabinose transferase
YPDSF_0736	827814	828860	827844	828860	5	lipoate-protein ligase A
YPDSF_0737	828861	830375	828912	830375	7	hypothetical protein YPDSF_0737
YPDSF_0738	830544	831599	830544	831590	3	phospho-2-dehydro-3-deoxyheptonate aldolase
YPDSF_0739	831747	832580	831747	832568	5	hypothetical protein YPDSF_0739
YPDSF_0740	832771	835251	832867	835251	37	phosphoenolpyruvate synthase
YPDSF_0742	837560	840631	837575	840631	13	hypothetical protein YPDSF_0742
YPDSF_0743	840732	841169	840753	841169	4	hypothetical protein YPDSF_0743
YPDSF_0745	842171	843682	842171	843682	6	cysteine desulfurase activator complex subunit SufB
YPDSF_0746	843790	844614	843868	844614	3	cysteine desulfurase ATPase component
YPDSF_0747	844568	845914	844589	845914	5	cysteine desulfurase activator complex subunit SufD
YPDSF_0748	845890	847131	845911	847131	4	bifunctional cysteine desulfurase/selenocysteine lyase
YPDSF_0750	847904	848932	847913	848932	19	hypothetical protein YPDSF_0750
YPDSF_5000	852008	852256	852008	852244	19	major outer membrane lipoprotein
YPDSF_0754	852565	853989	852565	853977	29	pyruvate kinase
YPDSF_0756	856618	857286	856630	857286	4	riboflavin synthase subunit alpha
YPDSF_0757	857337	858527	857337	858488	7	cyclopropane fatty acyl phospholipid synthase
YPDSF_0760	861481	862554	861481	862506	17	DNA-binding transcriptional repressor PurR
YPDSF_0761	863033	863656	863033	863611	6	superoxide dismutase
YPDSF_0763	865259	865630	865280	865630	6	hypothetical protein YPDSF_0763
YPDSF_0764	865939	866688	865939	866619	3	ribonuclease T
YPDSF_0765	866698	867156	866698	867105	2	lactoylglutathione lyase
YPDSF_0767	870553	871734	870553	871650	14	N-ethylmaleimide reductase
YPDSF_0768	871738	872346	871738	872337	3	TetR family transcriptional regulator
YPDSF_0771	874736	875638	874742	875638	1	aldo/keto reductase
YPDSF_0772	876424	876867	876436	876867	15	transcriptional regulator SlyA
YPDSF_0773	877011	877508	877011	877478	10	lipoprotein
YPDSF_0774	877974	879146	878034	879146	1	anhydro-N-acetylmuramic acid kinase
YPDSF_0775	879156	879518	879201	879518	1	lipoprotein
YPDSF_0776	879519	880262	879540	880262	3	pyridoxamine 5'-phosphate oxidase
YPDSF_0777	880426	881718	880444	881718	23	tyrosyl-tRNA synthetase
YPDSF_0778	881864	882733	881873	882733	4	pyridoxamine kinase
YPDSF_0779	882793	883407	882793	883398	31	glutathionine S-transferase
YPDSF_0780	883643	883948	883643	883906	1	hypothetical protein YPDSF_0780
YPDSF_0782	884997	886559	884997	886496	2	putative tripeptide transporter permease
YPDSF_0784	888809	889696	888809	889624	3	peptide transport system ATP-binding protein
YPDSF_0787	891493	892470	891493	892458	1	peptide transport system permease protein
YPDSF_0788	892455	894131	892455	894101	2	peptide transport periplasmic protein precursor
YPDSF_0790	895431	896495	895431	896459	6	phage shock protein operon transcriptional activator
YPDSF_0791	896701	897369	896704	897369	20	phage shock protein PspA
YPDSF_0792	897522	897758	897531	897758	1	phage shock protein B
YPDSF_0793	897743	898117	897758	898117	1	DNA-binding transcriptional activator PspC
YPDSF_0795	898401	899822	898425	899822	4	hypothetical protein YPDSF_0795
YPDSF_0796	899813	900880	899819	900880	3	hypothetical protein YPDSF_0796
YPDSF_0799	902078	903769	902192	903769	16	DNA-binding transcriptional regulator TyrR
YPDSF_0803	906586	907179	906586	907089	22	thiol peroxidase
YPDSF_0806	909386	911032	909416	911032	33	periplasmic murein peptide-binding protein
YPDSF_0809	912632	913474	912632	913471	5	regulatory protein
YPDSF_0810	913783	914802	913783	914787	5	hypothetical protein YPDSF_0810
YPDSF_0811	915058	915999	915058	915999	9	C32 tRNA thiolase
YPDSF_0812	916274	919819	916274	919807	22	pyruvate-flavodoxin oxidoreductase
YPDSF_0814	920678	921364	920678	921337	1	putative Mg(2+) transport ATPase
YPDSF_0816	922021	922485	922021	922473	4	heat-inducible protein
YPDSF_0817	922543	923595	922543	923535	24	D-lactate dehydrogenase
YPDSF_0818	923762	926497	923801	926497	2	hypothetical protein YPDSF_0818
YPDSF_0819	926368	926688	926494	926688	1	lipoprotein
YPDSF_0820	926689	927069	926698	927069	2	hypothetical protein YPDSF_0820
YPDSF_0821	927270	928712	927270	928661	2	mannitol dehydrogenase
YPDSF_0822	928868	929827	928871	929827	1	transcriptional regulatory protein
YPDSF_0823	929948	930562	929948	930553	6	azoreductase
YPDSF_0829	938515	939135	938557	939135	5	hypothetical protein YPDSF_0829
YPDSF_0834	944495	945997	944495	945994	3	carboxypeptidase
YPDSF_0836	947393	948199	947393	948139	1	DNA-binding transcriptional regulator RstA
YPDSF_0837	948418	948852	948436	948852	1	hypothetical protein YPDSF_0837
YPDSF_0839	950537	951598	950537	951490	20	hypothetical protein YPDSF_0839
YPDSF_0840	952008	953546	952020	953546	23	NAD(P) transhydrogenase subunit alpha
YPDSF_0841	953616	955013	953619	955013	17	pyridine nucleotide transhydrogenase
YPDSF_0842	955288	956253	955288	956244	18	universal stress protein UspE
YPDSF_0843	956379	957143	956379	957131	5	fumarate/nitrate reduction transcriptional regulator
YPDSF_0844	957204	957737	957204	957722	6	methylated-DNA--protein-cysteine methyltransferase
YPDSF_0847	962418	963155	962481	963155	2	nucleotidase
YPDSF_0848	963222	963584	963222	963569	4	acetolactate synthase 1 regulatory subunit
YPDSF_0849	963571	965364	963571	965238	9	acetolactate synthase catalytic subunit
YPDSF_0850	965824	966627	965833	966627	11	lipoprotein
YPDSF_0853	969332	972424	969332	972403	1	virulence factor
YPDSF_0855	973996	975537	974029	975537	12	AMP nucleosidase
YPDSF_0861	980110	981129	980122	981129	1	LacI family transcriptional regulator
YPDSF_0862	981976	982230	981985	982230	1	hypothetical protein YPDSF_0862
YPDSF_0864	983799	984497	983799	984467	1	putative dithiobiotin synthetase
YPDSF_0866	986074	987006	986074	986952	1	transcriptional regulator LYSR-type
YPDSF_0868	988601	989587	988613	989587	2	DNA replication terminus site-binding protein
YPDSF_0869	989667	991130	989667	991064	18	fumarate hydratase
YPDSF_0870	991237	992523	991252	992523	14	mannose-6-phosphate isomerase
YPDSF_0871	992688	994307	992763	994307	59	hypothetical protein YPDSF_0871
YPDSF_0874	996383	997459	996383	997432	13	putative oxidoreductase
YPDSF_0879	1001445	1002464	1001445	1002428	2	L-arabinose-binding periplasmic protein precursor
YPDSF_0881	1004623	1006125	1004623	1006125	1	L-arabinose isomerase
YPDSF_0891	1014138	1015895	1014150	1015895	5	electron transport complex protein RnfC
YPDSF_0893	1017229	1018476	1017382	1018476	1	electron transport complex protein RnfD
YPDSF_0896	1019771	1020451	1019810	1020451	2	endonuclease III
YPDSF_0897	1020634	1021662	1020634	1021632	5	hypothetical protein YPDSF_0897
YPDSF_0899	1023609	1025573	1023639	1025573	17	exoribonuclease II
YPDSF_0900	1025848	1027989	1025923	1027989	6	carbon starvation protein A
YPDSF_0901	1027925	1028287	1027958	1028287	1	hypothetical protein YPDSF_0901
YPDSF_0902	1028404	1029213	1028404	1029192	11	fructose-6-phosphate aldolase
YPDSF_0906	1031288	1031665	1031288	1031614	1	translation initiation factor Sui1
YPDSF_0907	1031614	1032354	1031614	1032351	15	orotidine 5'-phosphate decarboxylase
YPDSF_0909	1033242	1034417	1033242	1034411	1	tetratricopeptide repeat protein
YPDSF_0910	1034418	1034750	1034418	1034729	1	hypothetical protein YPDSF_0910
YPDSF_0913	1036919	1039624	1036919	1039591	27	aconitate hydratase
YPDSF_0915	1041148	1042134	1041148	1042122	11	transcriptional regulator CysB
YPDSF_0917	1043230	1045857	1043230	1045845	27	DNA topoisomerase I
YPDSF_0918	1046255	1046515	1046264	1046515	10	hypothetical protein YPDSF_0918
YPDSF_0919	1046634	1047695	1046634	1047665	6	putative periplasmic protease
YPDSF_0920	1047729	1048613	1047852	1048613	6	short chain dehydrogenase
YPDSF_0921	1048537	1049220	1048576	1049220	1	cob(I)yrinic acid a,c-diamide adenosyltransferase
YPDSF_0922	1049343	1050413	1049343	1050377	9	23S rRNA pseudouridylate synthase B
YPDSF_0923	1050724	1051353	1050724	1051344	7	hypothetical protein YPDSF_0923
YPDSF_0925	1052703	1054277	1052712	1054277	5	anthranilate synthase component I
YPDSF_0926	1054220	1054855	1054277	1054855	4	anthranilate synthase component II
YPDSF_0927	1054828	1055868	1054870	1055868	3	anthranilate phosphoribosyltransferase
YPDSF_0928	1055869	1057299	1055872	1057299	6	bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase
YPDSF_0929	1057360	1058646	1057456	1058646	9	tryptophan synthase subunit beta
YPDSF_0930	1058595	1059452	1058646	1059452	4	tryptophan synthase subunit alpha
YPDSF_0932	1059768	1060109	1059795	1060109	3	lipoprotein
YPDSF_0933	1060256	1060915	1060256	1060903	8	outer membrane protein W
YPDSF_0944	1068629	1068919	1068629	1068892	2	hypothetical protein YPDSF_0944
YPDSF_0947	1070672	1072159	1070699	1072159	1	cardiolipin synthetase
YPDSF_0948	1072261	1072647	1072294	1072647	5	dsDNA-mimic protein
YPDSF_0950	1073722	1074741	1073722	1074723	3	oligopeptide transport ATP-binding protein
YPDSF_0951	1074720	1075748	1074720	1075721	8	oligopeptide transporter ATP-binding component
YPDSF_0954	1077664	1079319	1077664	1079301	21	periplasmic oligopeptide-binding protein precursor
YPDSF_0956	1081571	1084264	1081589	1084264	50	bifunctional acetaldehyde-CoA/alcohol dehydrogenase
YPDSF_0958	1086340	1086783	1086355	1086783	23	global DNA-binding transcriptional dual regulator H-NS
YPDSF_0960	1088520	1089914	1088520	1089866	7	nucleotide sugar dehydrogenase
YPDSF_0961	1090173	1091216	1090173	1091189	1	response regulator of RpoS
YPDSF_0962	1092445	1092987	1092523	1092987	2	hypothetical protein YPDSF_0962
YPDSF_0963	1093053	1093919	1093071	1093919	5	formyltetrahydrofolate deformylase
YPDSF_0966	1097635	1098459	1097653	1098459	11	exonuclease III
YPDSF_0967	1098542	1098943	1098557	1098943	3	pyrimidine (deoxy)nucleoside triphosphate pyrophosphohydrolase
YPDSF_0968	1098956	1099249	1098956	1099246	1	hypothetical protein YPDSF_0968
YPDSF_0969	1099243	1101171	1099243	1101171	4	DNA topoisomerase III
YPDSF_0970	1101246	1102172	1101246	1102160	5	selenide, water dikinase
YPDSF_0971	1102385	1103014	1102385	1102936	9	hypothetical protein YPDSF_0971
YPDSF_0972	1103069	1104949	1103099	1104949	12	protease 4
YPDSF_0973	1104973	1106082	1105066	1106082	4	cytoplasmic asparaginase I
YPDSF_0975	1106878	1107261	1106878	1107252	2	hypothetical protein YPDSF_0975
YPDSF_0976	1107221	1107721	1107221	1107634	5	methionine sulfoxide reductase B
YPDSF_0977	1107970	1108977	1107982	1108977	56	glyceraldehyde 3-phosphate dehydrogenase A
YPDSF_0978	1109270	1110166	1109291	1110166	6	hypothetical protein YPDSF_0978
YPDSF_0979	1110239	1111117	1110239	1111009	6	hypothetical protein YPDSF_0979
YPDSF_0980	1111372	1113366	1111432	1113366	28	hypothetical protein YPDSF_0980
YPDSF_0981	1113450	1114790	1113516	1114790	1	hypothetical protein YPDSF_0981
YPDSF_0983	1116051	1117040	1116051	1116956	1	LysR family transcriptional regulator
YPDSF_0984	1117136	1118023	1117154	1118023	2	hypothetical protein YPDSF_0984
YPDSF_0986	1119506	1120861	1119506	1120810	7	D-amino acid dehydrogenase small subunit
YPDSF_0987	1121258	1122811	1121276	1122811	3	SpoVR family protein
YPDSF_0988	1123029	1123775	1123029	1123748	6	fatty acid metabolism regulator
YPDSF_1004	1140825	1141364	1140825	1141364	6	phage regulatory protein
YPDSF_1020	1154227	1155036	1154227	1155000	1	hypothetical protein YPDSF_1020
YPDSF_1040	1171775	1172479	1171775	1172431	7	hypothetical protein YPDSF_1040
YPDSF_1042	1173728	1174024	1173728	1174000	2	hypothetical protein YPDSF_1042
YPDSF_1043	1174721	1175407	1174721	1175407	3	septum formation inhibitor
YPDSF_1044	1175417	1176244	1175432	1176244	22	cell division inhibitor MinD
YPDSF_1045	1176245	1176517	1176248	1176517	5	cell division topological specificity factor MinE
YPDSF_1046	1176754	1177923	1176754	1177914	5	ribonuclease D
YPDSF_1047	1178035	1179783	1178035	1179756	15	long-chain-fatty-acid--CoA ligase
YPDSF_1050	1181103	1181939	1181103	1181801	6	hypothetical protein YPDSF_1050
YPDSF_1051	1181873	1183828	1181873	1183777	1	DEAD box family helicase
YPDSF_1052	1183887	1184252	1183908	1184252	2	hypothetical protein YPDSF_1052
YPDSF_1055	1185858	1186505	1185858	1186499	8	keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase
YPDSF_1056	1186741	1188363	1186741	1188225	26	glucose-6-phosphate 1-dehydrogenase
YPDSF_1057	1188410	1189447	1188422	1189447	5	DNA-binding transcriptional regulator HexR
YPDSF_1058	1189774	1191219	1189777	1191219	39	pyruvate kinase
YPDSF_1059	1191559	1192548	1191559	1192521	3	lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase
YPDSF_1060	1192788	1194104	1192788	1194104	2	hypothetical protein YPDSF_1060
YPDSF_1061	1194125	1195120	1194125	1195081	13	high-affinity zinc transporter periplasmic component
YPDSF_1064	1196752	1197759	1196752	1197756	9	Holliday junction DNA helicase RuvB
YPDSF_1065	1197918	1198598	1197918	1198598	3	Holliday junction DNA helicase RuvA
YPDSF_1067	1199545	1200306	1199545	1200288	7	hypothetical protein YPDSF_1067
YPDSF_1069	1200789	1202600	1200789	1202585	53	aspartyl-tRNA synthetase
YPDSF_1070	1203516	1204334	1203519	1204334	2	hypothetical protein YPDSF_1070
YPDSF_1072	1205052	1205903	1205100	1205903	8	hypothetical protein YPDSF_1072
YPDSF_1073	1205861	1206871	1205900	1206871	10	hypothetical protein YPDSF_1073
YPDSF_1074	1207064	1207891	1207064	1207828	9	copper homeostasis protein CutC
YPDSF_1075	1208060	1208683	1208060	1208635	4	hypothetical protein YPDSF_1075
YPDSF_1077	1209225	1210964	1209234	1210964	36	arginyl-tRNA synthetase
YPDSF_1081	1219874	1221520	1219874	1221484	22	oxidoreductase
YPDSF_1082	1221492	1222085	1221492	1222076	9	ribosomal-protein-S5-alanine N-acetyltransferase
YPDSF_1084	1223937	1224533	1223970	1224533	4	hypothetical protein YPDSF_1084
YPDSF_1085	1224987	1225547	1224987	1225547	4	hypothetical protein YPDSF_1085
YPDSF_1086	1225584	1226465	1225584	1226321	2	putative hydrolase
YPDSF_1087	1226956	1228110	1226956	1228068	1	transcriptional regulatory protein
YPDSF_1088	1228082	1228981	1228082	1228912	1	hypothetical protein YPDSF_1088
YPDSF_1094	1232563	1233702	1232620	1233702	1	hypothetical protein YPDSF_1094
YPDSF_1096	1235945	1237642	1235945	1237642	1	putative sulfate transporter YchM
YPDSF_1097	1238119	1239003	1238119	1238973	17	2-dehydro-3-deoxyphosphooctonate aldolase
YPDSF_1098	1239069	1239902	1239069	1239878	1	putative transcriptional regulator
YPDSF_1100	1240340	1241200	1240340	1241170	1	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
YPDSF_1101	1241170	1242267	1241170	1242252	11	peptide chain release factor 1
YPDSF_1102	1242285	1243619	1242285	1243601	1	glutamyl-tRNA reductase
YPDSF_1103	1243790	1244476	1243853	1244476	7	outer membrane lipoprotein LolB
YPDSF_1104	1244451	1245377	1244478	1245377	5	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
YPDSF_1106	1245676	1246665	1245718	1246665	27	ribose-phosphate pyrophosphokinase
YPDSF_1108	1247453	1248091	1247471	1248091	8	peptidyl-tRNA hydrolase
YPDSF_1109	1248243	1249346	1248255	1249346	20	GTP-dependent nucleic acid-binding protein EngD
YPDSF_1112	1250532	1251122	1250532	1250930	2	rhodanese-like protein
YPDSF_1118	1255668	1256759	1255668	1256759	1	hypothetical protein YPDSF_1118
YPDSF_1126	1262476	1263582	1262509	1263582	8	hypothetical protein YPDSF_1126
YPDSF_1127	1264334	1265278	1264373	1265278	11	hypothetical protein YPDSF_1127
YPDSF_1128	1265257	1266216	1265284	1266216	1	hypothetical protein YPDSF_1128
YPDSF_1129	1266179	1267153	1266203	1267153	6	hypothetical protein YPDSF_1129
YPDSF_1130	1267488	1268174	1267494	1268174	3	dehydrogenase
YPDSF_1131	1268267	1268938	1268279	1268938	3	hypothetical protein YPDSF_1131
YPDSF_1132	1269073	1269729	1269073	1269711	2	hypothetical protein YPDSF_1132
YPDSF_1145	1285836	1286432	1285836	1286366	2	3-oxoacyl-(acyl-carrier-protein) synthase III
YPDSF_1146	1286335	1286862	1286335	1286844	1	hypothetical protein YPDSF_1146
YPDSF_1147	1287460	1289481	1287877	1289481	1	hypothetical protein YPDSF_1147
YPDSF_1149	1290231	1291655	1290231	1291601	1	N-formimino-L-glutamate deiminase
YPDSF_1157	1300252	1301289	1300252	1301244	1	succinylglutamate desuccinylase
YPDSF_1158	1301305	1302687	1301305	1302648	3	succinylarginine dihydrolase
YPDSF_1159	1302672	1304231	1302672	1304189	3	succinylglutamic semialdehyde dehydrogenase
YPDSF_1160	1304186	1305253	1304186	1305238	9	arginine succinyltransferase
YPDSF_1161	1305268	1306722	1305268	1306608	8	bifunctional succinylornithine transaminase/acetylornithine transaminase
YPDSF_1162	1307149	1308597	1307149	1308570	2	GntR family regulatory protein
YPDSF_1167	1313955	1314887	1313955	1314665	1	acetyltransferase
YPDSF_1168	1315187	1315678	1315187	1315654	3	haemin storage system, HmsS protein
YPDSF_1169	1315651	1317027	1315651	1317024	3	N-glycosyltransferase PgaC
YPDSF_1170	1316975	1319008	1316975	1318996	31	haemin storage system, HmsF protein
YPDSF_1171	1319009	1321543	1319009	1321477	34	outer membrane protein PgaA
YPDSF_1173	1323504	1324424	1323504	1324391	1	tellurite resistance protein TehB
YPDSF_1176	1325362	1326078	1325362	1326075	3	ABC transporter, ATP-binding protein
YPDSF_1180	1330221	1330766	1330221	1330748	2	hypothetical protein YPDSF_1180
YPDSF_1183	1333442	1335115	1333442	1335082	3	membrane protein
YPDSF_1184	1335193	1336233	1335193	1336200	9	glutaminase
YPDSF_1188	1340628	1341854	1340628	1341788	5	aminotransferase
YPDSF_1193	1346484	1347062	1346502	1347062	1	hypothetical protein YPDSF_1193
YPDSF_1194	1347084	1347560	1347087	1347560	1	lipoprotein
YPDSF_1196	1348581	1349450	1348608	1349450	21	citrate lyase beta chain
YPDSF_1197	1349389	1350042	1349515	1350042	24	transcription regulatory protein
YPDSF_1198	1349978	1351387	1350065	1351387	42	4-hydroxybutyrate coenzyme A transferase
YPDSF_1199	1352132	1352845	1352213	1352845	8	two-component response regulator
YPDSF_1200	1352814	1356821	1352820	1356821	6	signal transduction histidine kinase
YPDSF_1209	1366530	1367837	1366530	1367834	1	salicylate synthase Irp9
YPDSF_1215	1380223	1389729	1380238	1389729	2	yersiniabactin biosynthetic protein
YPDSF_1218	1391627	1393207	1391630	1393207	3	yersiniabactin siderophore biosynthetic protein
YPDSF_1219	1393272	1395359	1393338	1395359	6	pesticin/yersiniabactin receptor protein
YPDSF_1222	1397485	1397667	1397503	1397667	1	hypothetical protein YPDSF_1222
YPDSF_1235	1405754	1406821	1405754	1406767	3	oxidoreductase
YPDSF_1245	1413022	1413318	1413022	1413312	1	hypothetical protein YPDSF_1245
YPDSF_1260	1421906	1423789	1421906	1423759	1	excinuclease ABC subunit C
YPDSF_1261	1423731	1424489	1423731	1424387	1	response regulator
YPDSF_1262	1425014	1425274	1425050	1425274	5	hypothetical protein YPDSF_1262
YPDSF_1267	1429581	1430771	1429581	1430759	1	hypothetical protein YPDSF_1267
YPDSF_1268	1431138	1431752	1431153	1431752	18	TrpR binding protein WrbA
YPDSF_1270	1433153	1434319	1433153	1434283	7	hypothetical protein YPDSF_1270
YPDSF_1272	1435494	1436999	1435494	1436978	4	proline permease
YPDSF_1274	1437523	1441521	1437550	1441521	91	trifunctional transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
YPDSF_1276	1442269	1442691	1442320	1442691	2	hypothetical protein YPDSF_1276
YPDSF_1277	1442983	1443765	1442983	1443744	2	putative amino-acid ABC transporter ATP-binding protein YecC
YPDSF_1281	1445328	1446362	1445328	1446320	8	D-cysteine desulfhydrase
YPDSF_1285	1449806	1451215	1449815	1451215	1	flagellar capping protein
YPDSF_1288	1452292	1453173	1452298	1453173	1	AraC family transcription regulator
YPDSF_1291	1457439	1457921	1457439	1457915	1	hypothetical protein YPDSF_1291
YPDSF_1308	1471673	1472680	1471673	1472632	3	sugar kinase
YPDSF_1310	1473706	1475376	1473706	1475283	1	sugar ABC transporter, ATP-binding protein
YPDSF_1311	1475349	1476356	1475349	1476344	2	sugar-binding periplasmic protein
YPDSF_1314	1479835	1480881	1479904	1480881	2	transcriptional regulatory protein
YPDSF_1319	1486060	1486797	1486060	1486749	1	flagellar basal body L-ring protein
YPDSF_1327	1492260	1492616	1492314	1492616	1	anti-sigma28 factor FlgM
YPDSF_1336	1502184	1502513	1502187	1502513	1	acyl carrier protein
YPDSF_1337	1503036	1503392	1503036	1503377	3	hypothetical protein YPDSF_1337
YPDSF_1339	1504361	1504921	1504361	1504747	4	copper resistance protein
YPDSF_1340	1505153	1505776	1505153	1505662	44	ferritin
YPDSF_1341	1505994	1506293	1506063	1506293	1	DNA polymerase III subunit theta
YPDSF_1342	1506353	1507375	1506353	1507303	4	proline iminopeptidase
YPDSF_1343	1508025	1510079	1508025	1510076	23	oligopeptidase B
YPDSF_1344	1510405	1510842	1510405	1510830	1	hypothetical protein YPDSF_1344
YPDSF_1346	1511270	1511629	1511270	1511590	2	hypothetical protein YPDSF_1346
YPDSF_1347	1511684	1513183	1511684	1513066	5	ATP-dependent RNA helicase DbpA
YPDSF_1348	1513346	1514560	1513379	1514560	23	phosphoribosylglycinamide formyltransferase 2
YPDSF_1350	1515102	1516484	1515108	1516484	2	para-aminobenzoate synthase component I
