locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
3575868	YP_001162005.1	145597929	57132	703270	702689	-	YPDSF_0623	YPDSF_0623	flavodoxin FldB (RefSeq)	COG716	C	Flavodoxins	TIGR01752 flavodoxin	Energy metabolism:Electron transport	GO:0006118,GO:0010181,GO:0016491		
3575869	YP_001162006.1	145597930	57132	703314	704213	+	YPDSF_0624	xerD	site-specific tyrosine recombinase XerD (RefSeq)	COG4974	L	Site-specific recombinase XerD	TIGR02225 tyrosine recombinase XerD [xerD]	DNA metabolism:DNA replication, recombination, and repair	GO:0015074,GO:0006310,GO:0051301,GO:0007049,GO:0007059,GO:0003677		
3575870	YP_001162007.1	145597931	57132	704244	704960	+	YPDSF_0625	YPDSF_0625	thiol:disulfide interchange protein DsbC (RefSeq)	COG1651	O	Protein-disulfide isomerase			GO:0045454,GO:0003756	5.3.4.1	Protein disulfide-isomerase.
3575871	YP_001162008.1	145597932	57132	704967	706700	+	YPDSF_0626	YPDSF_0626	ssDNA exonuclease RecJ (RefSeq)	COG608	L	Single-stranded DNA-specific exonuclease	TIGR00644 single-stranded-DNA-specific exonuclease RecJ [recJ]	DNA metabolism:DNA replication, recombination, and repair	GO:0006281,GO:0006310,GO:0003676,GO:0030145,GO:0008409	3.1.-.-	
3575872	YP_001162009.1	145597933	57132	707045	707977	+	YPDSF_0627	prfB	peptide chain release factor 2 (RefSeq)	COG216	J	Protein chain release factor A	TIGR00020 peptide chain release factor 2 [prfB]	Protein synthesis:Translation factors	GO:0006415,GO:0005737,GO:0016149		
3575873	YP_001162010.1	145597934	57132	707987	709504	+	YPDSF_0628	lysS	lysyl-tRNA synthetase (RefSeq)	COG1190	J	Lysyl-tRNA synthetase (class II)	TIGR00499 lysine--tRNA ligase [lysS]	Protein synthesis:tRNA aminoacylation	GO:0006430,GO:0005737,GO:0003676,GO:0004824,GO:0005524	6.1.1.6	Lysine--tRNA ligase.
3575874			57132	709698	709771	+	YPDSF_R0012	YPDSF_R0012	tRNA-Gly (RefSeq)								
3575875	YP_001162011.1	145597935	57132	709937	711151	+	YPDSF_0629	YPDSF_0629	integrase (RefSeq)	COG582	L	Integrase			GO:0006310,GO:0015074,GO:0003677		
3575876	YP_001162012.1	145597936	57132	711418	711233	-	YPDSF_0630	YPDSF_0630	hypothetical protein (RefSeq)								
3575877	YP_001162013.1	145597937	57132	711644	711519	-	YPDSF_0631	YPDSF_0631	hypothetical protein (RefSeq)								
3575878	YP_001162014.1	145597938	57132	712339	712701	+	YPDSF_0632	YPDSF_0632	DNA binding protein (RefSeq)						GO:0043565		
3575879	YP_001162015.1	145597939	57132	712865	713161	+	YPDSF_0633	YPDSF_0633	hypothetical protein (RefSeq)								
3575880	YP_001162016.1	145597940	57132	713161	713559	+	YPDSF_0634	YPDSF_0634	hypothetical protein (RefSeq)	COG2944	K	Predicted transcriptional regulator	TIGR03830 putative zinc finger/helix-turn-helix protein, YgiT family,TIGR03831 YgiT-type zinc finger domain		GO:0043565		
3575881	YP_001162017.1	145597941	57132	716250	713959	-	YPDSF_0635	YPDSF_0635	primase (RefSeq)	COG3378	R	Predicted ATPase			GO:0006260,GO:0003677,GO:0003896,GO:0008270		
3575882	YP_001162018.1	145597942	57132	716550	716876	+	YPDSF_0636	YPDSF_0636	hypothetical protein (RefSeq)								
3575883	YP_001162019.1	145597943	57132	717235	717035	-	YPDSF_0637	YPDSF_0637	regulatory protein (RefSeq)	COG3311	K	Predicted transcriptional regulator			GO:0000166		
3575884	YP_001162020.1	145597944	57132	717749	717417	-	YPDSF_0638	YPDSF_0638	hypothetical protein (RefSeq)								
3575885	YP_001162021.1	145597945	57132	717991	717755	-	YPDSF_0639	YPDSF_0639	hypothetical protein (RefSeq)								
3575886	YP_001162022.1	145597946	57132	718369	718004	-	YPDSF_0640	YPDSF_0640	hypothetical protein (RefSeq)								
3575887	YP_001162023.1	145597947	57132	718638	719780	+	YPDSF_0641	YPDSF_0641	hypothetical protein (RefSeq)	COG3177	S	Uncharacterized conserved protein			GO:0000074		
3575888	YP_001162024.1	145597948	57132	720287	721825	+	YPDSF_0642	YPDSF_0642	hypothetical protein (RefSeq)	COG5529	R	Pyocin large subunit			GO:0009405,GO:0009617,GO:0019835,GO:0005102		
3575889	YP_001162025.1	145597949	57132	721822	722016	+	YPDSF_0643	YPDSF_0643	hypothetical protein (RefSeq)								
3575890	YP_001162026.1	145597950	57132	723297	725492	+	YPDSF_0644	YPDSF_0644	hypothetical protein (RefSeq)								
3575891	YP_001162027.1	145597951	57132	725462	726229	+	YPDSF_0645	YPDSF_0645	hypothetical protein (RefSeq)								
3575892	YP_001162028.1	145597952	57132	726834	727613	+	YPDSF_0646	YPDSF_0646	membrane protein (RefSeq)								
3575893	YP_001162029.1	145597953	57132	727830	728135	+	YPDSF_0647	YPDSF_0647	hypothetical protein (RefSeq)	COG4104	S	Uncharacterized conserved protein					
3575894	YP_001162030.1	145597954	57132	728554	728234	-	YPDSF_0648	YPDSF_0648	hypothetical protein (RefSeq)								
3575895	YP_001162031.1	145597955	57132	729234	728554	-	YPDSF_0649	YPDSF_0649	hypothetical protein (RefSeq)	COG1695	K	Predicted transcriptional regulators					
3575896	YP_001162032.1	145597956	57132	730515	729658	-	YPDSF_0650	YPDSF_0650	hypothetical protein (RefSeq)								
3575897	YP_001162033.1	145597957	57132	731409	730891	-	YPDSF_0651	YPDSF_0651	hypothetical protein (RefSeq)								
3575898	YP_001162034.1	145597958	57132	733189	732188	-	YPDSF_0652	YPDSF_0652	sugar-binding periplasmic protein (RefSeq)	COG1879	G	ABC-type sugar transport system, periplasmic component			GO:0015407	3.6.3.17	Monosaccharide-transporting ATPase.
3575899	YP_001162035.1	145597959	57132	734628	733624	-	YPDSF_0653	YPDSF_0653	sugar transport system permease (RefSeq)	COG1172	G	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components			GO:0006810,GO:0016020,GO:0005215,GO:0015407	3.6.3.17	Monosaccharide-transporting ATPase.
3575900	YP_001162036.1	145597960	57132	736208	734700	-	YPDSF_0654	YPDSF_0654	sugar transport ATP-binding protein (RefSeq)	COG1129	G	ABC-type sugar transport system, ATPase component			GO:0005524,GO:0015407	3.6.3.17	Monosaccharide-transporting ATPase.
3575901	YP_001162037.1	145597961	57132	737847	736747	-	YPDSF_0655	YPDSF_0655	sugar transport ATP-binding protein (RefSeq)	COG3839	G	ABC-type sugar transport systems, ATPase components			GO:0006810,GO:0043190,GO:0003924,GO:0005215,GO:0016820,GO:0005524,GO:0016887,GO:0005525		
3575902	YP_001162038.1	145597962	57132	738204	739439	+	YPDSF_0656	YPDSF_0656	sugar-binding protein (RefSeq)	COG2182	G	Maltose-binding periplasmic proteins/domains			GO:0015768,GO:0005363		
3575903	YP_001162039.1	145597963	57132	739599	739739	+	YPDSF_0657	YPDSF_0657	ABC maltodextrin transporter, permease subunit (RefSeq)								
3575904	YP_001162040.1	145597964	57132	739712	740908	+	YPDSF_0658	YPDSF_0658	maltodextrin transport permease (RefSeq)	COG1175	G	ABC-type sugar transport systems, permease components			GO:0006810,GO:0016020,GO:0005215		
3575905	YP_001162041.1	145597965	57132	740920	741771	+	YPDSF_0659	YPDSF_0659	maltodextrin permease protein (RefSeq)	COG3833	G	ABC-type maltose transport systems, permease component			GO:0006810,GO:0016020,GO:0005215		
3575906	YP_001162042.1	145597966	57132	741776	742978	+	YPDSF_0660	YPDSF_0660	galactosidase (RefSeq)	COG3867	G	Arabinogalactan endo-1,4-beta-galactosidase			GO:0005975,GO:0015926,GO:0031218,GO:0043169	3.2.1.89	Arabinogalactan endo-1,4-beta-galactosidase.
3575907			57132	743029	744024	+	YPDSF_0661	YPDSF_0661									
3575908			57132	744036	745100	+	YPDSF_0662	YPDSF_0662									
3575909			57132	745212	745523	+	YPDSF_0663	YPDSF_0663									
3575910	YP_001162043.1	145597967	57132	747155	745896	-	YPDSF_0664	YPDSF_0664	maltoporin (RefSeq)	COG4580	G	Maltoporin (phage lambda and maltose receptor)			GO:0006810,GO:0016020,GO:0005351		
3575911	YP_001162044.1	145597968	57132	747427	748500	+	YPDSF_0665	lacI	lac repressor (RefSeq)	COG1609	K	Transcriptional regulators			GO:0006355,GO:0005622,GO:0003700		
3575912	YP_001162045.1	145597969	57132	751188	748813	-	YPDSF_0666	YPDSF_0666	glucosidase (RefSeq)	COG1501	G	Alpha-glucosidases, family 31 of glycosyl hydrolases			GO:0005975,GO:0004558,GO:0030246	3.2.1.20	Alpha-glucosidase.
3575913	YP_001162046.1	145597970	57132	752646	751339	-	YPDSF_0667	YPDSF_0667	sugar transporter (RefSeq)	COG2271	G	Sugar phosphate permease			GO:0006810,GO:0016021,GO:0005215		
3575914	YP_001162047.1	145597971	57132	753040	754122	+	YPDSF_0668	YPDSF_0668	LacI-family regulatory protein (RefSeq)	COG1609	K	Transcriptional regulators			GO:0006355,GO:0005622,GO:0003700		
3575915	YP_001162048.1	145597972	57132	754941	754363	-	YPDSF_0669	YPDSF_0669	ThiJ/PfpI-family thiamine biogenesis protein (RefSeq)	COG693	R	Putative intracellular protease/amidase					
3575916	YP_001162049.1	145597973	57132	755819	754965	-	YPDSF_0670	gatY	tagatose-bisphosphate aldolase (RefSeq)	COG191	G	Fructose/tagatose bisphosphate aldolase	TIGR00167 ketose-bisphosphate aldolases,TIGR01858 class II aldolase, tagatose bisphosphate family	Energy metabolism:Glycolysis/gluconeogenesis	GO:0019512,GO:0006096,GO:0004332,GO:0050014,GO:0008270,GO:0009025	4.1.2.40,4.1.2.13,4.1.2.2	Tagatose-bisphosphate aldolase.,Fructose-bisphosphate aldolase.,Ketotetrose-phosphate aldolase.
3575917	YP_001162050.1	145597974	57132	757417	755930	-	YPDSF_0671	YPDSF_0671	hypothetical protein (RefSeq)	COG4289	S	Uncharacterized protein conserved in bacteria					
3575918	YP_001162051.1	145597975	57132	759147	757540	-	YPDSF_0672	YPDSF_0672	sulfatase (RefSeq)	COG3119	P	Arylsulfatase A and related enzymes			GO:0008152,GO:0008484	3.1.6.-	
3575919	YP_001162052.1	145597976	57132	760394	759168	-	YPDSF_0673	YPDSF_0673	regulatory protein (RefSeq)	COG641	R	Arylsulfatase regulator (Fe-S oxidoreductase)	TIGR03942 anaerobic sulfatase maturase,TIGR04085 radical SAM additional 4Fe4S-binding domain	Protein fate:Protein modification and repair	GO:0003824,GO:0051536		
3575920	YP_001162053.1	145597977	57132	761696	760638	-	YPDSF_0674	YPDSF_0674	hypothetical protein (RefSeq)	COG4225	R	Predicted unsaturated glucuronyl hydrolase involved in regulation of bacterial surface properties, and related proteins			GO:0003824		
3575921	YP_001162054.1	145597978	57132	762467	761712	-	YPDSF_0675	YPDSF_0675	2-deoxy-D-gluconate 3-dehydrogenase (RefSeq)	COG1028	IQR	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	TIGR01832 2-deoxy-D-gluconate 3-dehydrogenase [kduD]	Energy metabolism:Biosynthesis and degradation of polysaccharides	GO:0008152,GO:0008678,GO:0051287	1.1.1.125	2-deoxy-D-gluconate 3-dehydrogenase.
3575922	YP_001162055.1	145597979	57132	763829	762663	-	YPDSF_0676	YPDSF_0676	acetylglucosamine-6-phosphate deacetylase (RefSeq)	COG1820	G	N-acetylglucosamine-6-phosphate deacetylase	TIGR00221 N-acetylglucosamine-6-phosphate deacetylase [nagA]	Central intermediary metabolism:Amino sugars	GO:0006044,GO:0008448	3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase.
3575923	YP_001162056.1	145597980	57132	764272	763832	-	YPDSF_0677	YPDSF_0677	PTS permease protein (RefSeq)	COG2893	G	Phosphotransferase system, mannose/fructose-specific component IIA			GO:0009401,GO:0009357,GO:0016021,GO:0008982	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase.
3575924	YP_001162057.1	145597981	57132	765248	764358	-	YPDSF_0678	YPDSF_0678	PTS permease protein (RefSeq)	COG3716	G	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID			GO:0009401,GO:0016021		
3575925	YP_001162058.1	145597982	57132	766026	765238	-	YPDSF_0679	YPDSF_0679	PTS permease protein (RefSeq)	COG3715	G	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIC			GO:0009401,GO:0016021		
3575926	YP_001162059.1	145597983	57132	766570	766073	-	YPDSF_0680	YPDSF_0680	PTS transport protein (RefSeq)	COG3444	G	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB	TIGR00854 PTS system, mannose/fructose/sorbose family, IIB component	Signal transduction:PTS	GO:0009401,GO:0009357,GO:0008982	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase.
3575927	YP_001162060.1	145597984	57132	767754	766588	-	YPDSF_0681	YPDSF_0681	phosphosugar isomerase (RefSeq)	COG2222	M	Predicted phosphosugar isomerases	TIGR02815 putative sugar isomerase, AgaS family		GO:0005975,GO:0005529	5.-.-.-	
3575928	YP_001162061.1	145597985	57132	769049	767751	-	YPDSF_0682	YPDSF_0682	tagatose 6-phosphate kinase (RefSeq)	COG4573	G	Predicted tagatose 6-phosphate kinase	TIGR02810 D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit	Energy metabolism:Sugars	GO:0019402,GO:0009024,GO:0009025	2.7.1.144,4.1.2.40	Tagatose-6-phosphate kinase.,Tagatose-bisphosphate aldolase.
3575929	YP_001162062.1	145597986	57132	769875	769099	-	YPDSF_0683	YPDSF_0683	DeoR-family regulatory protein (RefSeq)	COG1349	KG	Transcriptional regulators of sugar metabolism			GO:0006355,GO:0005622,GO:0003700		
3575930	YP_001162063.1	145597987	57132	770715	772268	+	YPDSF_0684	YPDSF_0684	sulfatase (RefSeq)	COG3119	P	Arylsulfatase A and related enzymes			GO:0008152,GO:0008484	3.1.6.-	
3575931	YP_001162064.1	145597988	57132	773154	772720	-	YPDSF_0685	YPDSF_0685	transposase (RefSeq)	COG1943	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
3575932	YP_001162065.1	145597989	57132	773211	774233	+	YPDSF_0686	YPDSF_0686	transposase for insertion sequence IS100 (RefSeq)	COG4584	L	Transposase and inactivated derivatives			GO:0006310,GO:0006355,GO:0015074,GO:0005622,GO:0000150,GO:0003677,GO:0003700,GO:0043565		
3575933	YP_001162066.1	145597990	57132	774233	775012	+	YPDSF_0687	YPDSF_0687	transposase/IS protein (RefSeq)	COG1484	L	DNA replication protein			GO:0005524,GO:0017111		
3575934	YP_001162067.1	145597991	57132	778470	775357	-	YPDSF_0688	YPDSF_0688	hypothetical protein (RefSeq)						GO:0005975,GO:0005576,GO:0016837,GO:0030246	4.2.2.20,4.2.2.21	Chondroitin-sulfate-ABC endolyase.,Chondroitin-sulfate-ABC exolyase.
3575935	YP_001162068.1	145597992	57132	780672	778540	-	YPDSF_0689	YPDSF_0689	hypothetical protein (RefSeq)				TIGR01414 outer membrane autotransporter barrel domain	Cellular processes:Pathogenesis	GO:0019867		
3575936	YP_001162069.1	145597993	57132	781790	780840	-	YPDSF_0690	YPDSF_0690	hypothetical protein (RefSeq)						GO:0009279,GO:0016021		
3575937	YP_001162070.1	145597994	57132	782701	782393	-	YPDSF_0691	YPDSF_0691	hypothetical protein (RefSeq)								
3575938	YP_001162071.1	145597995	57132	783077	783832	+	YPDSF_0692	YPDSF_0692	carbonic anhydrase (RefSeq)	COG288	P	Carbonic anhydrase	TIGR01409 Tat (twin-arginine translocation) pathway signal sequence	Protein fate:Protein and peptide secretion and trafficking	GO:0015976,GO:0004089,GO:0008270	4.2.1.1	Carbonate dehydratase.
3575939	YP_001162072.1	145597996	57132	785029	785562	+	YPDSF_0693	YPDSF_0693	general secretion pathway protein C (RefSeq)								
3575940	YP_001162073.1	145597997	57132	785643	787565	+	YPDSF_0694	YPDSF_0694	general secretion pathway protein D (RefSeq)	COG1450	NU	Type II secretory pathway, component PulD	TIGR02517 general secretion pathway protein D [gspD]	Protein fate:Protein and peptide secretion and trafficking	GO:0015628,GO:0009401,GO:0019867,GO:0015627,GO:0005351,GO:0008565		
3575941	YP_001162074.1	145597998	57132	787712	789073	+	YPDSF_0695	YPDSF_0695	general secretion pathway protein E (RefSeq)	COG2804	NU	Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB			GO:0006810,GO:0005622,GO:0005524,GO:0017111		
3575942	YP_001162075.1	145597999	57132	789245	790261	+	YPDSF_0696	YPDSF_0696	general protein secretion protein (RefSeq)	COG1459	NU	Type II secretory pathway, component PulF			GO:0015628,GO:0015627,GO:0016020,GO:0008565		
3575943	YP_001162076.1	145598000	57132	790281	790718	+	YPDSF_0697	YPDSF_0697	general secretion pathway protein G (RefSeq)	COG2165	NU	Type II secretory pathway, pseudopilin PulG	TIGR01710 general secretion pathway protein G [gspG],TIGR02532 prepilin-type N-terminal cleavage/methylation domain	Cellular processes:Pathogenesis	GO:0015628,GO:0015627,GO:0008565		
3575944	YP_001162077.1	145598001	57132	790675	791265	+	YPDSF_0698	YPDSF_0698	general secretion pathway protein H (RefSeq)	COG2165	NU	Type II secretory pathway, pseudopilin PulG	TIGR02532 prepilin-type N-terminal cleavage/methylation domain	Protein fate:Protein and peptide secretion and trafficking	GO:0015628,GO:0015627,GO:0008565		
3575945	YP_001162078.1	145598002	57132	791348	791647	+	YPDSF_0699	YPDSF_0699	general secretion pathway protein I (RefSeq)						GO:0015628,GO:0015627,GO:0008565		
3575946	YP_001162079.1	145598003	57132	792245	793201	+	YPDSF_0700	YPDSF_0700	general secretion pathway protein K (RefSeq)	COG3156	U	Type II secretory pathway, component PulK			GO:0006364,GO:0009306,GO:0016021		
3575947	YP_001162080.1	145598004	57132	793185	794375	+	YPDSF_0701	YPDSF_0701	general secretion pathway protein L (RefSeq)	COG3297	U	Type II secretory pathway, component PulL	TIGR01709 general secretion pathway protein L [gspL]	Protein fate:Protein and peptide secretion and trafficking	GO:0015031,GO:0009276,GO:0016021,GO:0008565		
3575948	YP_001162081.1	145598005	57132	794372	794833	+	YPDSF_0702	YPDSF_0702	membrane protein (RefSeq)								
3575949	YP_001162082.1	145598006	57132	794859	795701	+	YPDSF_0703	YPDSF_0703	prepilin peptidase (RefSeq)	COG1989	NOU	Type II secretory pathway, prepilin signal peptidase PulO and related peptidases			GO:0009367,GO:0008978	2.1.1.-,3.4.23.43	,Prepilin peptidase.
3575950	YP_001162083.1	145598007	57132	796050	795685	-	YPDSF_0704	YPDSF_0704	lipoprotein (RefSeq)								
3575951	YP_001162084.1	145598008	57132	796804	798012	+	YPDSF_0705	YPDSF_0705	transposase for the IS285 insertion element (RefSeq)	COG3328	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
3575952	YP_001162085.1	145598009	57132	798912	798247	-	YPDSF_0706	YPDSF_0706	predicted hydrolase (RefSeq)	COG637	R	Predicted phosphatase/phosphohexomutase	TIGR01509 HAD hydrolase, family IA, variant 3	Unknown function:Enzymes of unknown specificity	GO:0008152,GO:0016787		
3575953	YP_001162086.1	145598010	57132	799323	799877	+	YPDSF_0707	YPDSF_0707	yfeABCD locus regulator (RefSeq)								
3575954	YP_001162087.1	145598011	57132	800881	800006	-	YPDSF_0708	YPDSF_0708	hypothetical protein (RefSeq)	COG3001	G	Fructosamine-3-kinase			GO:0016301		
3575955	YP_001162088.1	145598012	57132	801118	800906	-	YPDSF_0709	YPDSF_0709	membrane protein (RefSeq)								
3575956	YP_001162089.1	145598013	57132	802079	801186	-	YPDSF_0710	YPDSF_0710	chelated iron transport system membrane protein (RefSeq)	COG1108	P	ABC-type Mn2+/Zn2+ transport systems, permease components			GO:0006810,GO:0016020,GO:0005524,GO:0042626		
3575957	YP_001162090.1	145598014	57132	802960	802076	-	YPDSF_0711	YPDSF_0711	chelated iron transport system membrane protein (RefSeq)	COG1108	P	ABC-type Mn2+/Zn2+ transport systems, permease components			GO:0006810,GO:0016020,GO:0005524,GO:0042626		
3575958	YP_001162091.1	145598015	57132	803850	802960	-	YPDSF_0712	YPDSF_0712	ATP-binding transport protein (RefSeq)	COG1121	P	ABC-type Mn/Zn transport systems, ATPase component			GO:0005524,GO:0016887		
3575959	YP_001162092.1	145598016	57132	804815	803847	-	YPDSF_0713	YPDSF_0713	periplasmic-binding protein (RefSeq)	COG803	P	ABC-type metal ion transport system, periplasmic component/surface adhesin			GO:0007155,GO:0030288,GO:0005488		
3575960	YP_001162093.1	145598017	57132	805027	805689	+	YPDSF_0714	YPDSF_0714	membrane-bound lytic murein transglycosylase (RefSeq)	COG741	M	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)				3.2.1.-	
3575961	YP_001162094.1	145598018	57132	806494	805811	-	YPDSF_0715	YPDSF_0715	multiple drug resistance protein MarC (RefSeq)	COG2095	U	Multiple antibiotic transporter	TIGR00427 membrane protein, MarC family	Unknown function:General			
3575962	YP_001162095.1	145598019	57132	808035	807823	-	YPDSF_0716	YPDSF_0716	hypothetical protein (RefSeq)								
3575963	YP_001162096.1	145598020	57132	808426	810354	+	YPDSF_0717	YPDSF_0717	threonyl-tRNA synthetase (RefSeq)	COG441	J	Threonyl-tRNA synthetase	TIGR00418 threonine--tRNA ligase [thrS]	Protein synthesis:tRNA aminoacylation	GO:0006435,GO:0005737,GO:0004829,GO:0005524	6.1.1.3	Threonine--tRNA ligase.
3575964	YP_001162097.1	145598021	57132	810559	810909	+	YPDSF_0718	YPDSF_0718	translation initiation factor IF-3 (RefSeq)	COG290	J	Translation initiation factor 3 (IF-3)	TIGR00168 translation initiation factor IF-3 [infC]	Protein synthesis:Translation factors	GO:0006413,GO:0003743		
3575965	YP_001162098.1	145598022	57132	811006	811203	+	YPDSF_0719	rpmI	50S ribosomal protein L35 (RefSeq)	COG291	J	Ribosomal protein L35	TIGR00001 ribosomal protein L35 [rpmI]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
3575966	YP_001162099.1	145598023	57132	811241	811597	+	YPDSF_0720	rplT	50S ribosomal protein L20 (RefSeq)	COG292	J	Ribosomal protein L20	TIGR01032 ribosomal protein L20 [rplT]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003723,GO:0003735		
3575967	YP_001162100.1	145598024	57132	812096	813079	+	YPDSF_0721	pheS	phenylalanyl-tRNA synthetase subunit alpha (RefSeq)	COG16	J	Phenylalanyl-tRNA synthetase alpha subunit	TIGR00468 phenylalanine--tRNA ligase, alpha subunit [pheS]	Protein synthesis:tRNA aminoacylation	GO:0006432,GO:0009328,GO:0004826,GO:0005524	6.1.1.20	Phenylalanine--tRNA ligase.
3575968	YP_001162101.1	145598025	57132	813093	815480	+	YPDSF_0722	pheT	phenylalanyl-tRNA synthetase subunit beta (RefSeq)	COG72	J	Phenylalanyl-tRNA synthetase beta subunit	TIGR00472 phenylalanine--tRNA ligase, beta subunit [pheT]	Protein synthesis:tRNA aminoacylation	GO:0006432,GO:0008033,GO:0009328,GO:0000049,GO:0000287,GO:0004826,GO:0005524	6.1.1.20	Phenylalanine--tRNA ligase.
3575969	YP_001162102.1	145598026	57132	815485	815781	+	YPDSF_0723	ihfA	integration host factor subunit alpha (RefSeq)	COG776	L	Bacterial nucleoid DNA-binding protein	TIGR00987 integration host factor, alpha subunit [ihfA]	DNA metabolism:DNA replication, recombination, and repair	GO:0005694,GO:0003677		
3575970	YP_001162103.1	145598027	57132	816154	816573	+	YPDSF_0724	YPDSF_0724	hypothetical protein (RefSeq)								
3575971	YP_001162104.1	145598028	57132	816785	817807	+	YPDSF_0725	YPDSF_0725	vtamin B12-transporter permease (RefSeq)	COG4139	H	ABC-type cobalamin transport system, permease component			GO:0006810,GO:0016020,GO:0005215		
3575972	YP_001162105.1	145598029	57132	817877	818431	+	YPDSF_0726	YPDSF_0726	predicted glutathione peroxidase (RefSeq)	COG386	O	Glutathione peroxidase			GO:0006979,GO:0004602	1.11.1.9	Glutathione peroxidase.
3575973	YP_001162106.1	145598030	57132	818456	819214	+	YPDSF_0727	YPDSF_0727	vitamin B12-transporter ATPase (RefSeq)	COG4138	H	ABC-type cobalamin transport system, ATPase component			GO:0005524,GO:0015420,GO:0016887	3.6.3.33	Vitamin B12-transporting ATPase.
3575974	YP_001162107.1	145598031	57132	819564	820718	+	YPDSF_0728	YPDSF_0728	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (RefSeq)	COG399	M	Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis			GO:0003824,GO:0030170	2.6.1.-	
3575975	YP_001162108.1	145598032	57132	820705	821688	+	YPDSF_0729	YPDSF_0729	undecaprenyl phosphate 4-deoxy-4-formamido-L-arabinose transferase (RefSeq)	COG463	M	Glycosyltransferases involved in cell wall biogenesis				2.7.8.-	
3575976	YP_001162109.1	145598033	57132	821685	823688	+	YPDSF_0730	YPDSF_0730	bifunctional UDP-glucuronic acid decarboxylase/UDP-4-amino-4-deoxy-L-arabinose formyltransferase (RefSeq)	COG451	MG	Nucleoside-diphosphate-sugar epimerases			GO:0009058,GO:0044237,GO:0016742,GO:0050662		
3575977	YP_001162110.1	145598034	57132	823685	824590	+	YPDSF_0731	YPDSF_0731	hypothetical protein (RefSeq)	COG726	G	Predicted xylanase/chitin deacetylase			GO:0005975,GO:0016810	3.5.-.-	
3575978	YP_001162111.1	145598035	57132	824587	826251	+	YPDSF_0732	arnT	4-amino-4-deoxy-L-arabinose transferase (RefSeq)	COG1807	M	4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family			GO:0006493,GO:0016020,GO:0000030	2.-.-.-	
3575979	YP_001162112.1	145598036	57132	826248	826592	+	YPDSF_0733	YPDSF_0733	membrane protein (RefSeq)						GO:0016020,GO:0016021		
3575980	YP_001162113.1	145598037	57132	826589	826975	+	YPDSF_0734	YPDSF_0734	hypothetical protein (RefSeq)						GO:0016020		
3575981	YP_001162114.1	145598038	57132	827255	827719	+	YPDSF_0735	YPDSF_0735	lipoprotein (RefSeq)	COG791	M	Cell wall-associated hydrolases (invasion-associated proteins)					
3575982	YP_001162115.1	145598039	57132	827844	828860	+	YPDSF_0736	lplA	lipoate-protein ligase A (RefSeq)	COG95	H	Lipoate-protein ligase A	TIGR00545 lipoyltransferase and lipoate-protein ligase	Protein fate:Protein modification and repair	GO:0006464,GO:0003824	2.7.7.63	Lipoate--protein ligase.
3575983	YP_001162116.1	145598040	57132	828912	830375	+	YPDSF_0737	YPDSF_0737	hypothetical protein (RefSeq)	COG397	S	Uncharacterized conserved protein					
3575984	YP_001162117.1	145598041	57132	831590	830544	-	YPDSF_0738	YPDSF_0738	phospho-2-dehydro-3-deoxyheptonate aldolase (RefSeq)	COG722	E	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	TIGR00034 3-deoxy-7-phosphoheptulonate synthase	Amino acid biosynthesis:Aromatic amino acid family	GO:0009073,GO:0003849	2.5.1.54	3-deoxy-7-phosphoheptulonate synthase.
3575985	YP_001162118.1	145598042	57132	832568	831747	-	YPDSF_0739	YPDSF_0739	hypothetical protein (RefSeq)	COG1806	S	Uncharacterized protein conserved in bacteria			GO:0045449,GO:0003677		
3575986	YP_001162119.1	145598043	57132	832867	835251	+	YPDSF_0740	YPDSF_0740	phosphoenolpyruvate synthase (RefSeq)	COG574	G	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	TIGR01418 phosphoenolpyruvate synthase [ppsA]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006094,GO:0016310,GO:0005524,GO:0008986	2.7.9.2	Pyruvate, water dikinase.
